url,img,length,Title,shortDesc,creator,rating,language,date,longDesc,Text
https://www.udemy.com/course/advanced-css-and-sass/,https://img-c.udemycdn.com/course/240x135/1026604_790b_2.jpg,28 total hours,"Advanced CSS and Sass: Flexbox, Grid, Animations and More!","The most advanced and modern CSS course on the internet: master flexbox, CSS Grid, responsive design, and so much more.",Jonas Schmedtmann,4.7,English,Last updated 11/2023,"Have you been coding CSS for some time, but want to take your game to the next level? Do you feel confused with CSS jargon like inheritance, specificity, or the cascade?

What if there was one resource, one place, where you could learn all the advanced and modern CSS techniques and properties you've been reading about?

Good news: there is!

Welcome to ""Advanced CSS and Sass"", the most advanced, the most modern, and the most complete CSS course on the internet. It's everything you want in an advanced CSS course, and more.

You will learn complex CSS animations, advanced responsive design techniques, flexbox layouts, Sass, CSS architecture, fundamental CSS concepts, and so much more.

Like in all my courses, you will build beautiful and carefully designed projects, that will make you proud of yourself and leave you ready to build complex projects on your own.

After finishing this course, you will:

1) Be up to speed with the most modern and advanced CSS properties and techniques;

2) Have mastered the cutting-edge layout technologies Flexbox and CSS Grid;

3) Be ready to build responsive layouts for all kinds of devices and situations;

4) Truly understand how CSS works behind the scenes;

5) Be able to architect large CSS codebases for reusability and maintainability using Sass.

Please note that this course is NOT for absolute beginners, so you should already be at an intermediate level in HTML and CSS (please check out my other course if that's not the case).

 

This course is massive, coming in at 28+ hours. Here is exactly what you will learn:

Tons of modern cutting-edge CSS techniques to create stunning designs and effects: clip-path, background-clip, mask-image, background-blend-mode, shape-outside, filter, backdrop-filter, object-fit, transform, column-count, hyphens, perspective, calc() and custom CSS properties;

Advanced CSS animations with @keyframes, animation, and transition;

Advanced CSS selectors, pseudo-classes, and pseudo-elements required for modern CSS development;

How CSS works behind the scenes: the cascade, specificity, inheritance, value processing, the visual formatting model, the box model, box types, positioning schemes, and stacking contexts;

CSS architecture: The 7-1 rule, component-based design, the BEM methodology, writing reusable, maintainable, and scalable code;

Introduction to Sass: variables, nesting, partials, imports, mixins, functions, extends, and more;

Using Sass in real-world projects: setting global variables, building for reusability, architecting CSS, and managing media queries;

The NPM ecosystem: setting up a development process to compile Sass and automatic browser reload, and creating a build process to concatenate, prefix, and compress CSS files;

Modern responsive design: fluid grids, layout types, flexible images, using media queries to test for different screen widths, pixel densities, and touch capabilities;

Advanced responsive design workflows: mobile-first vs desktop-first strategies, selecting breakpoints, em vs rem units and feature queries to test for browser support;

Responsive images in HTML and CSS for faster pageloads: resolution switching, density switching, art direction;

SVG images in HTML and CSS: how and why to use SVG, generating SVG sprites, changing SVG colors in CSS and best practices;

Videos in HTML and CSS: building a background video effect;

Flexbox layouts: main concepts, introduction to both flex container and flex item-specific properties, advanced positioning techniques applied to a huge real-world project;

CSS Grid layouts: main concepts, CSS grid vs flexbox, and layout techniques applied to a real-world project. This part alone could be an entire course!

 

Why should you take this course?

So you saw that the course is absolutely full-packed with content. But maybe you're still not sure if you should actually learn advanced CSS?

That's probably because CSS is so easy to get started with. In fact, most developers highly underestimate the importance and power of CSS. But nothing could be further away from the truth!

CSS is what makes our design come to life. And there is so much we can do with it! Mastering advanced techniques like flexbox, CSS grid, and animations, will give you an edge over many CSS developers out there who still use outdated methods.

Plus, CSS can become a real nightmare when you try to master it, and when you have to maintain large projects. So having a good grasp on fundamental concepts is an absolute must for any serious front-end developer.

And this course will help you with all that!

So, should you take this course? The answer is most likely a big YES!

And I packed so much content into this course, that no matter if you're just starting out, or if you're already an experienced front-end developer, there is definitely gonna be something for you in this course.

 

And this is what you get by signing up today:

28h of Up-to-date HD-quality videos, that are easy to search and reference (great for Udemy Business students)

Professional English captions (not the auto-generated ones)

Downloadable design assets + starter code and final code for each section

Downloadable slides for theory videos (not boring, I promise!)

Free support in the course Q&A

Lots of small challenges are included in the videos so you can track your progress.

 

If you're still with me at this point, then please watch the promo video to take a look at the course projects, and I promise you will be amazed :)

After that, I hope to welcome you as a new student in my course. I'm sure you're gonna love it!",Paolo Angelo M.
https://www.udemy.com/course/apache-kafka/,https://img-c.udemycdn.com/course/240x135/1075642_b6d2_10.jpg,8.5 total hours,Apache Kafka Series - Learn Apache Kafka for Beginners v3,"START HERE: Learn Apache Kafka 3.0 Ecosystem, Core Concepts, Real World Java Producers/Consumers & Big Data Architecture","Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,English,Last updated 2/2024,"UPDATE MARCH 2022: Course newly recorded with Kafka 3.0!

Welcome to the Apache Kafka Series! Join a community of 130,000+ students learning Kafka.

Apache Kafka has become the leading distributed data streaming enterprise big data technology. Kafka is used in production by over 33% of the Fortune 500 companies such as Netflix, Airbnb, Uber, Walmart and LinkedIn.

To learn Kafka easily, step-by-step, you have come to the right place! No prior Kafka knowledge is required

===============================

If you look at the documentation, you can see that Apache Kafka is not easy to learn...

Thanks to my several years of experience in Kafka and Big Data, I wanted to make learning Kafka accessible to everyone.

We'll take a step-by-step approach to learn all the fundamentals of Apache Kafka.
At the end of this course, you'll be productive and you'll know the following:

The Apache Kafka Ecosystem Architecture

The Kafka Core Concepts: Topics, Partitions, Brokers, Replicas, Producers, Consumers, and more!

Launch your own Kafka cluster in no time using native Kafka binaries – Windows / MacOS X / Linux 

Learn and Practice using the Kafka Command Line Interface (CLI)

Code Producer and Consumers using the Java API 

Real world project using Wikimedia as a source of data for a producer and OpenSearch as a sink for our consumer

Overview of Advanced APIs (Kafka Connect, Kafka Streams)

Real World Case Studies and Big  Use cases

Overview of Advanced Kafka for Administrators

Advanced Topic Configurations

Note: The hands-on section is based on Java, which is the native Kafka programming language. But, good news! Your learning in Java will be completely applicable to other programming languages, such as Python, C#, Node.js or Scala, and Big Data frameworks such as Spark, NiFi or Akka

===============================

The Kafka for Beginners course is the best place to start your Kafka learning journey... Ask other students!

5 stars: ""That's one of the most high-quality on-line courses I ever took"" – Paul L.

5 stars: ""This training was awesome and learned many things about KAFKA though having 0 years of experience in this technology"" – Puneet G.

5 stars: ""Outstanding on all fronts! I wish all courses were that well presented. I especially appreciate the hands-on sections. I was able to get everything up and running with ease. Highly recommend this course and this instructor!"" – David G.   

You can take this course risk-free and if you don't like it, you can get a refund anytime in the first 30 days!

===============================

Instructor




My name is Stéphane Maarek, I am passionate about Data Streaming & Cloud Computing, and I will be your instructor in this course. I teach about Apache Kafka, the Kafka ecosystem, and Kafka Certifications, focusing on helping my students improve their professional proficiencies. I am also the co-founder of Conduktor: an enterprise Apache Kafka platform & UI to help everyone use Kafka.

I have already taught 1,500,000+ students and gotten 500,000+ reviews throughout my career in designing and delivering best-selling courses!

With Apache Kafka becoming much more than a buzzword out there, I've decided it's time for students to learn how to be Kafka professionals properly. So, let’s kick start the course! You are in good hands!




===============================

This Course Also Comes With:

Lifetime Access to All Future Updates

A responsive instructor in the Q&A Section

Links to interesting articles, and lots of good code to base your next applications onto

Udemy Certificate of Completion Ready for Download

This is the course that could improve your career!

Apache Kafka is a skill in high demand and there are not enough people to fulfill all the open positions. You can boost your income, take on new roles and fun challenges. Many of my students are now the Kafka experts of their companies! You can be the next!

I hope to see you inside the course!

=======================

Note: Looking for more advanced Kafka concepts? There are many volumes in the Apache Kafka Series:

Learn Kafka for Beginners v2 (great to start)

Kafka Connect Hands On Learning

Kafka Streams for Data Processing

KSQL on ksqlDB - Hands On!

Kafka Cluster Setup & Administration

Confluent Schema Registry & Kafka REST Proxy

Kafka Security (SSL SASL ACL)

Kafka Monitoring and Operations

Happy learning!",Gautham H.
https://www.udemy.com/course/python-programming-projects/,https://img-c.udemycdn.com/course/240x135/666914_6c60_3.jpg,3 total hours,Python for Beginners: Learn Python Programming (Python 3),"Learn Python Programming the Easy Way, Complete with Examples, Quizzes, Exercises and more. Learn Python 2 and Python 3.",Jason Cannon,4.5,English,Last updated 1/2024,"JOIN THE OTHER 40,000 SUCCESSFUL STUDENTS WHO HAVE ALREADY MASTERED PYTHON PROGRAMMING WITH ONE OF MY TOP RATED COURSES!

If you want to learn how to write Python programs like a pro, code python like a boss, solve real-world problems, or automate repetitive and complex tasks, read on.

Hello. My name is Jason Cannon and I'm the author of Python Programming for Beginners, Linux for Beginners, and an instructor to thousands of satisfied students. I started my IT career in the late 1990's as a Unix and Linux System Engineer and I'll be sharing my real-world Python programming and coding experience with you throughout this course.

By the end of this course you will be able to create Python scripts with ease. You'll learn how to take tedious and repetitious tasks and turn them into programs that will save you time and simplify your life on Linux, Unix, or MAC systems.

____________________

Here is what you will get and learn by taking this Python Programming course:

When to use Python 2 and when to use Python 3.
How to install Python on Windows, Mac, and Linux.
How to prepare your computer for programming in Python.
The various ways to run a Python program on Windows, Mac, and Linux.
Suggested text editors and integrated development environments to use when coding in Python.
How to work with various data types including strings, lists, tuples, dictionaries, booleans, and more.
What variables are and when to use them.
How to perform mathematical operations using Python.
How to capture input from a user.
Ways to control the flow of your programs.
The importance of white space in Python.
How to organize your Python programs -- Learn what goes where.
What modules are, when you should use them, and how to create your own.
How to define and use functions.
Important built-in Python functions that you'll use often.
How to read from and write to files.
The difference between binary and text files.
Various ways of getting help and find Python documentation.
Practice exercises with solutions so you can start using what you learn right away.
A download that contains the scripts used in the presentations and lessons. You'll be able to look at and experiment with everything you're learning.
Quizzes after each section just to make sure you're learning the most important aspects of Python programming
Unconditional Udemy 30 day money-back guarantee - that's my personal promise of your success!

Learn to Program Using Python 2 and Python 3

In this course you'll learn when to use Python 2 and when to Use Python 3. The great news is that no matter which version of Python you choose to use, I've got you covered. I'll show you exactly how to program in both versions.

Perfect for Windows, Linux, Unix, Mac, the Web and More!


Once you've completed this course you'll know how to write programs that will run on the Linux, Mac, and Windows operating systems. You can even take what you've learned and apply it web applications.

So... what can do with all this Python knowledge?

Python is HOT right now. The demand in the IT job market for Python skills keeps growing and growing. If you're looking to get into programming as a career, level-up your existing career or open up new doors in the IT field, you really need to learn Python!

Here's What People Are Saying About Jason and His Courses:


""I started this course and instantly started learning new things, just fantastic."" --Steven Smith, Udemy student


""The instructor is knowledgeable and delivers the course in a way that's easy to follow... Clear, concise, and informative."" --Regena Ingram, Udemy student

""Excellent course on Linux! It is the best way to get started using Linux that I have come across."" --Chris Bischoff, Udemy student

""This was a great course! Learned a lot from it!"" --Ricardo José Crosara Junior, Udemy student

""Excellent starter course. Very good and complete guide to get you started on working on Linux."" --Brian Mulder, Udemy student

""Great course! Easy to understand for beginners and a great refresher for experienced users!"" --Spencer Ball, Udemy student

""Very well laid out course. Thanks Jason!"" --Eric Etheredge, Udemy student

""Love it... it's absolutely one of the best courses I've taken here on Udemy."" --Idriss N, Udemy student

""Awesome Course! Another great one. Thanks Jason!"" --John Wilmont, Udemy student

""Excellent Course! Having come from a moderate understanding of Linux, this course has given me a deeper and more streamlined understanding of Linux. Definitely worth the money."" --Armando Cabrera, Udemy student

""Fantastic course and very beautifully explained."" --S John, Udemy student

""Great course, great instructor. I enjoyed every minute of it. I recommend this course 100%."" --Alfredo, Udemy student

""I am lovin' it. Nice way to begin one's journey into Linux."" --Rohit Gupta, Udemy student

____________________

Free Bonus - Downloads of All the Material Covered

As an added bonus for enrolling in this Python Programming video training course, you'll receive access to all the slides, Python programs, and source code used in the lessons. You can download them and refer to them when you want to jog your memory or double-check your work.

Enroll now and to learn how to write Python programs like a pro!",Richard G.
https://www.udemy.com/course/java-programming-tutorial-for-beginners/,https://img-c.udemycdn.com/course/240x135/1535678_0ce9_7.jpg,41.5 total hours,Java Programming for Complete Beginners,Java Programming for Beginners to Java Object Oriented Programming. Core Java + REST API with Spring Boot. Java 8 to 16.,in28Minutes Official,4.5,English,Last updated 1/2024,,"LEARN JAVA PROGRAMMING WRITING 200+ JAVA PROGRAMS, PUZZLES & EXERCISES.

RECOMMENDED for absolute beginners to Java and Programming!

BONUS - Learn to Build REST API with Spring, Spring Boot, and JPA




7 Things YOU need to know about this JAVA PROGRAMMING Course

#1: 150,000+ Learners - One of the highest-rated Java Courses on Udemy!

#2: Designed for ABSOLUTE BEGINNERS to Java Programming (Core + Advanced)

#3: HANDS-ON - Write 100+ Programs - The best way to learn Java Programming is to get your hands dirty!

#4: PUZZLES and EXERCISES to help reinforce your learning

#5: One of the first courses to be updated to JAVA 16. Covers all new features in Java 9, Java 10, Java 11, Java 12, Java 13, Java 14, Java 15, and Java 16.

#6: FREE 150 Page Course Companion Web Site

#7: BONUS - Learn to Build REST API with Spring, Spring Boot, and JPA (Hibernate)




WHAT OUR LEARNERS ARE SAYING:

5 STARS - The best Java course out there for Beginners. Highly recommended.

5 STARS - This course exceeded all my expectations. HIGHLY RECOMMENDED!

5 STARS - Great mix of theory and exercises!

5 STARS - What a great course!!!

5 STARS - This is the best Java course I've come across. It's straight to the point without any missing details. You can get an idea of what you're getting into working with Java fast with this course. I really like it.

5 STARS - Never thought taking an online course will be so helpful. The instructor is quite engaging, gives a good amount of exercises.

5 STARS - This course is wonderful! I really enjoy it. It really is for beginners, so it's very helpful for people which don't know anything about programming.

5 STARS - It's very well thought out. I enjoy the constant exercises and the challenge they present to make things happen.




COURSE OVERVIEW

Java is one of the most popular programming languages. Java offers both object-oriented and functional programming features.

We take a hands-on approach using a combination of JShell and Eclipse as an IDE to illustrate more than 200 Java Coding Exercises, Puzzles, and Code Examples. This course assumes no previous ( beginner ) programming or Java experience. If you’ve never programmed a computer before, or if you already have experience with another programming language and want to quickly learn Java, this is a perfect course for you.

In more than 250 Steps, we explore the most important Core Java Programming Language Features

Basics of Java Programming - Expressions, Variables, and Printing Output

Java Operators - Java Assignment Operator, Relational and Logical Operators, Short Circuit Operators

Java Conditionals and If Statement

Methods - Parameters, Arguments, and Return Values

Object-Oriented Programming - Class, Object, State, and Behavior

Basics of OOPS - Encapsulation, Abstraction, Inheritance, and Polymorphism

Basics about Java Data Types - Casting, Operators, and More

Java Built-in Classes - BigDecimal, String, Java Wrapper Classes

Conditionals with Java - If Else Statement, Nested If Else, Java Switch Statement, Java Ternary Operator

Loops - For Loop, While Loop in Java, Do While Loop, Break and Continue

Immutability of Java Wrapper Classes, String and BigDecimal

Java Dates - Introduction to LocalDate, LocalTime and LocalDateTime

Java Array and ArrayList - Java String Arrays, Arrays of Objects, Primitive Data Types, toString and Exceptions

Introduction to Variable Arguments

Basics of Designing a Class - Class, Object, State and Behavior. Deciding State and Constructors.

Understanding Object Composition and Inheritance

Java Abstract Class and Interfaces. Introduction to Polymorphism.

Java Collections - List Interface(ArrayList, LinkedList and Vector), Set Interface (HashSet, LinkedHashSet and TreeSet), Queue Interface (PriorityQueue) and Map Interface (HashMap, HashTable, LinkedHashMap and TreeMap() - Compare, Contrast and Choose

Generics - Why do we need Generics? Restrictions with extends and Generic Methods, WildCards - Upper Bound and Lower Bound.

Functional Programming - Lambda Expression, Stream and Operations on a Stream (Intermediate Operations - Sort, Distinct, Filter, Map and Terminal Operations - max, min, collect to List), Functional Interfaces - Predicate Interface, Consumer Interface, Function Interface for Mapping, Method References - static and instance methods

Introduction to Threads and MultiThreading - Need for Threads

Implementing Threads - Extending Thread Class and Implementing Runnable Interface

States of a Thread and Communication between Threads

Introduction to Executor Service - Customizing the number of Active Threads. Returning a Future, invokeAll, and invokeAny

Introduction to Exception Handling - Your Thought Process during Exception Handling. try, catch, and finally. Exception Hierarchy - Checked Exceptions vs Unchecked Exceptions. Throwing an Exception. Creating and Throwing a Custom Exception - CurrenciesDoNotMatchException. Try with Resources - New Feature in Java 7.

List files and folders in Directory with Files list method, File walk method and find methods. Read and write from a File.

Start Learning Now. Hit the Enroll Button!


"
https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,https://img-c.udemycdn.com/course/240x135/1298780_731f_4.jpg,5 total hours,Statistics for Data Science and Business Analysis,"Statistics you need in the office: Descriptive & Inferential statistics, Hypothesis testing, Regression analysis",365 Careers,4.6,English,Last updated 8/2023,"Do you want to work as a Marketing Analyst, a Business Intelligence Analyst, a Data Analyst, or a Data Scientist?

And you want to acquire the quantitative skills needed for the job?

Well then, you’ve come to the right place!   

Statistics for Data Science and Business Analysis is here for you! (with TEMPLATES in Excel included)   

This is where you start. And it is the perfect beginning!  

In no time, you will acquire the fundamental skills that will enable you to understand complicated statistical analysis directly applicable to real-life situations. We have created a course that is:   

Easy to understand  

Comprehensive  

Practical  

To the point  

Packed with plenty of exercises and resources   

Data-driven  

Introduces you to the statistical scientific lingo  

Teaches you about data visualization  

Shows you the main pillars of quant research  

It is no secret that a lot of these topics have been explained online. Thousands of times. However, it is next to impossible to find a structured program that gives you an understanding of why certain statistical tests are being used so often. Modern software packages and programming languages are automating most of these activities, but this course gives you something more valuable – critical thinking abilities. Computers and programming languages are like ships at sea. They are fine vessels that will carry you to the desired destination, but it is up to you, the aspiring data scientist or BI analyst, to navigate and point them in the right direction.   

Teaching is our passion  

We worked full-time for several months to create the best possible Statistics course, which would deliver the most value to you. We want you to succeed, which is why the course aims to be as engaging as possible. High-quality animations, superb course materials, quiz questions, handouts and course notes, as well as a glossary with all new terms you will learn, are just some of the perks you will get by subscribing.   

What makes this course different from the rest of the Statistics courses out there?  

High-quality production – HD video and animations (This isn’t a collection of boring lectures!)   

Knowledgeable instructor (An adept mathematician and statistician who has competed at an international level)   

Complete training – we will cover all major statistical topics and skills you need to become a marketing analyst, a business intelligence analyst, a data analyst, or a data scientist  

Extensive Case Studies that will help you reinforce everything you’ve learned  

Excellent support - if you don’t understand a concept or you simply want to drop us a line, you’ll receive an answer within 1 business day  

Dynamic - we don’t want to waste your time! The instructor sets a very good pace throughout the whole course

Why do you need these skills?  

Salary/Income – careers in the field of data science are some of the most popular in the corporate world today. And, given that most businesses are starting to realize the advantages of working with the data at their disposal, this trend will only continue to grow    

Promotions – If you understand Statistics well, you will be able to back up your business ideas with quantitative evidence, which is an easy path to career growth  

Secure Future – as we said, the demand for people who understand numbers and data, and can interpret it, is growing exponentially; you’ve probably heard of the number of jobs that will be automated soon, right? Well, data science careers are the ones doing the automating, not getting automated

Growth - this isn’t a boring job. Every day, you will face different challenges that will test your existing skills and require you to learn something new   

Please bear in mind that the course comes with Udemy’s 30-day unconditional money-back guarantee. And why not give such a guarantee? We are certain this course will provide a ton of value for you.  

Click 'Buy now' and let's start learning together today!  ",Iasonas T.
https://www.udemy.com/course/unitycourse2/,https://img-c.udemycdn.com/course/240x135/1178124_76bb_11.jpg,30.5 total hours,Complete C# Unity Game Developer 3D,"Design & Develop Video Games. Learn C# in Unity Engine. Code Your first 3D Unity games for web, Mac & PC.",Ben Tristem,4.7,English,Last updated 10/2023,"This is the long-awaited sequel to the Complete Unity Developer - one of the most popular e-learning courses on the internet! Completely re-worked from scratch with brand-new projects and our latest teaching techniques. You will benefit from the fact we have already taught over a million students programming and game development, many shipping commercial games as a result.

Unity is an incredible 3D package used for making video games, architectural and medical imaging and more. The challenge is that it's big and complicated to use, especially for complete beginners to coding and game development. We make learning to code easy and fun by leading you step-by-step through the process of creating exciting games.

Get plugged into our communities of amazing developers on Facebook (nearly 20k), in our own Teaching Assistant-curated Community, and our student Discord chat channel.

This course has full professional-produced English closed-captions.

If you're reading this you probably already have everything you need to get started. Unity is a free download. With regular access to an internet connection you'll be able to engage in our thriving community. Even if you have no experience with coding, or with 3D packages, we will guide you through everything from first principles. Starting slow, then building on what you learn, you'll soon have a very solid working knowledge of Unity.

Don't take our word for it, please see the amazing reviews students have taken the time to write. We are proud to be transforming lives, and equipping 1000s of people with valuable new skills. We would love you to become one of them now.

The course is project-based, so you will not just be learning dry programming concepts, but applying them immediately to real indie games as you go. All the project files will be included, as well as additional references and resources - you'll never get stuck. There are ""talking heads"", powerful diagrams, quality screencasts and more.

For each demo game you build you will follow this process...

Be challenged to build the entire game yourself.

Be shown step-by step how to build it.

Be challenged to apply, and re-apply your knowledge regularly.

Prefer to focus on 2D? Check-out our Complete Unity Developer 2D course. Want something a little more advanced? Check-out our epic Unity RPG course. Want to get certified, get a job, or learn environment art - we've got you covered. The green leaf logo is your sign of quality.

You will get full lifetime access for a single one-off fee. The creators are qualified and experienced coders and avid gamers, so are able to explain complex concepts clearly, as well as entertain along the way.

What this course DOESN'T cover...

Here are some things we will not be covering in detail...

Art asset creation (assets provided but not made on-screen).

Advanced performance optimization.

Editor plugins or modifications.

Physics engine modification.

Anyone who wants to learn to create games: Unity 3D is a fantastic platform which enables you to make production-quality games. Furthermore these games can be created for Windows, MacOS, iOS (even iOS 9), Android and Web from a single source!

Dive in now, you won't be disappointed!",Yehor M.
https://www.udemy.com/course/react-native-the-practical-guide/,https://img-c.udemycdn.com/course/240x135/1436092_2024_4.jpg,28.5 total hours,React Native - The Practical Guide [2024],"Use React Native and your React knowledge to build native iOS and Android Apps - incl. Push Notifications, Hooks, Redux",Academind by Maximilian Schwarzmüller,4.7,English,Last updated 1/2024,"Mobile apps are one of the best ways to engage with users - no wonder everyone wants to build one!

But wouldn't it be amazing if you could use your web development knowledge, combined with your React knowledge, to build mobile apps with that?

That's exactly what React Native allows you to do!

No need to learn Java, Android, Swift, ObjectiveC or anything of that - React and JavaScript is all you need to create awesome native mobile apps that work on both Android and iOS. That's probably the reason why Instagram, AirBnB, Skype and many other global companies are using it to build their mobile apps!

With this course, you can join this league. I'll teach you all you need to create your own React Native apps, publish them to the Google Play Store and Apple App Store and dive really deep into the React Native ecosystem.

You'll learn all about the theory behind React Native, its core concepts, how to build responsive designs that work on different device sizes, how to navigate around, use maps and the camera and so much more!

And which better way to learn than by building a real app? We'll build the ""Favorite Places"" app in this course, an app where users can share amazing pictures and the location where they took them. This app will allow you to see things like using maps, the camera, user authentication, connecting to a server and much more in action.

By the end of the course, we'll of course also go through all steps required to get it into an app store.

Here's a detailed look at what you'll get:

The core concepts and theory

How to use React, JavaScript and native components

Understand how to navigate in React Native apps

A closer look at styling and animating React Native apps

Instructions on how to use third-party libraries in your React Native app

Detailed examples on how to use maps or an image picker

A full user authentication flow

How to connect to a backend server from your app

Debugging instructions

And so much more!

What will you need to succeed in this course?

NO Android, Java, Swift or ObjectiveC knowledge is required!

JavaScript and React (for the web) knowledge is required though - you don't need to be an expert but the basics need to be set (though there are refresher sections in this course!)

I'd be very happy to welcome you in the course!

Max",David C.
https://www.udemy.com/course/artificial-intelligence-az/,https://img-c.udemycdn.com/course/240x135/1219332_bdd7.jpg,14 total hours,Artificial Intelligence A-Z 2024: Build 5 AI (incl. ChatGPT),"Combine the power of Data Science, Machine Learning and Deep Learning to create powerful AI for Real-World applications!",Hadelin de Ponteves,4.5,English,Last updated 1/2024,"Welcome to Artificial Intelligence A-Z!




Learn key AI concepts with intuition lectures to get you quickly up to speed with all things AI and practice them by building 5 different AIs:




Build an AI with a Q-Learning model and train it to optimize warehouse flows in a Process Optimization case study.

Build an AI with a Deep Q-Learning model and train it to land on the moon.

Build an AI with a Deep Convolutional Q-Learning model and train it to play the game of Pac-Man.

Build an AI with an A3C (Asynchronous Advantage Actor-Critic) model and train it to fight Kung Fu.

Build an AI by fine-tuning a powerful pre-trained LLM (Llama 2 by Meta) with Hugging Face and re-train it to chat with you about an augmented domain knowledge in medicine.




Besides, you will get a free 3-hour extra course on Generative AI and LLMs as a Prize for completing the course.




And last but not least, here is what you will get with this course:




1. Complete beginner to expert AI skills – Learn to code self-improving AI for a range of purposes. In fact, we code together with you. Every tutorial starts with a blank page and we write up the code from scratch. This way you can follow along and understand exactly how the code comes together and what each line means.

2. Hassle-Free Coding and Code templates – We will build all our AIs in Google Colab, which means that we will have absolutely NO hassle installing libraries or packages because everything is already pre-installed in Google Colab notebooks. Plus, you’ll get downloadable Python code templates (in .py and .ipynb) for every AI you build in the course. This makes building truly unique AI as simple as changing a few lines of code. If you unleash your imagination, the potential is unlimited.

3. Intuition Tutorials – Where most courses simply bombard you with dense theory and set you on your way, we believe in developing a deep understanding for not only what you’re doing, but why you’re doing it. That’s why we don’t throw complex mathematics at you, but focus on building up your intuition in AI for much better results down the line.

4. Real-world solutions – You’ll achieve your goal in not only one AI model but in 5. Each module is comprised of varying structures and difficulties, meaning you’ll be skilled enough to build AI adaptable to any environment in real life, rather than just passing a glorified memory “test and forget” like most other courses. Practice truly does make perfect.

5. In-course support – We’re fully committed to making this the most accessible and results-driven AI course on the planet. This requires us to be there when you need our help. That’s why we’ve put together a team of professional Data Scientists to support you in your journey, meaning you’ll get a response from us within 48 hours maximum.




So, are you ready to embrace the fascinating world of AI?

Come join us, never stop learning, and enjoy AI!",Bashier H.
https://www.udemy.com/course/go-the-complete-developers-guide/,https://img-c.udemycdn.com/course/240x135/1309202_1231_4.jpg,9 total hours,Go: The Complete Developer's Guide (Golang),Master the fundamentals and advanced features of the Go Programming Language (Golang),Stephen Grider,4.6,English,Last updated 2/2024,"Go is an open source programming language created by Google.  As one of the fastest growing languages in terms of popularity, its a great time to pick up the basics of Go!

This course is designed to get you up and running as fast as possible with Go.  We'll quickly cover the basics, then dive into some of the more advanced features of the language.  Don't be tricked by other courses that only teach you for-loops and if-statements!  This is the only course on Udemy that will teach you how to use the full power of Go's concurrency model and interface type systems.

Go is designed to be easy to pick up, but tough to master.  Through multiple projects, quizzes, and assignments, you'll quickly start to master the language's quirks and oddities.  Go is like any other language - you have to write code to learn it!  This course will give you ample opportunities to strike out on your own and start working on your own programs.

In this course you will:

Understand the basic syntax and control structures of the language
Apply Go's concurrency model to build massively parallel systems
Grasp the purpose of types, which is especially important if you're coming from a dynamically typed language like Javascript or Ruby
Organize code through the use of packages
Use the Go runtime to build and compile projects
Get insight into critical design decisions in the language
Gain a sense of when to use basic language features




Go is one of the fastest-growing programming languages released in the last ten years.  Get job-ready with Go today by enrolling now!",Cris L.
https://www.udemy.com/course/ci-cd-devops/,https://img-c.udemycdn.com/course/240x135/2779762_87e5_4.jpg,1 total hour,"DevOps , CI/CD(Continuous Integration/Delivery for Beginners","Learn about CI CD & DevOps & the concepts of Continuous Integration, Continuous Delivery / Deployment, DevOps & pipeline",John Honai,4.6,English,Last updated 11/2023,"CI, CD and DevOps have taken over the software development world by storm. Most companies today realize that the practices of continuous integration (CI) and continuous delivery (CD) will yield tremendous benefits like increased business revenue and faster time-to-market. The demand for these skills has been steadily rising over the last few years.




There are a plethora of tools available in the CI/CD/DevOps landscape today. Implementing continuous integration, continuous delivery and continuous deployment with these tools and frameworks can help us immensely in modernizing our software development lifecycle. It catches us bugs early and increases the quality of our software products. This, in turn, reduces the overall cost for software development in startups and enterprise alike.




But before getting into tools and frameworks, it is important that you get a holistic picture of CI / CD and DevOps. For this, you need to understand where we started from - the old school traditional software development cycle. We will pick holes in the old model, identify pain points and learn how CI / CD and DevOps evolved, one step at a time. Once you build a rock solid foundation using this course, you can move on to more specific tool oriented courses.




If you are thinking about moving on to CI/CD/DevOps from your old school software development model, this course is for you. Well illustrated with animations to help you grasp a clear understanding of the underlying principles. Once you complete this course, you can take on bigger challenges related to implementation.




The demand for professionals who have experience with CI/CD/DevOps has been growing steadily over the last few years. The salaries for these skills have gone through the roof and are only bound to go up as the demand for these skills increases. Professionals with CI / CD / DevOps skill set can demand as much as $150K as their yearly compensation as per latest US job and salary surveys. And this is where you start!",krishna.kishore B.
